1.976231 -0.078939
0.544730 -0.213584
-0.441605 2.160154
1.376210 1.169389
1.260252 1.441792
1.124813 1.041915
1.555463 -0.267567
-1.585229 1.802940
-1.357840 1.870982
-0.778085 2.044131
-0.049632 1.605793
2.398749 0.147226
1.291008 0.959083
2.306907 0.088439
-0.329019 2.035394
-0.074547 0.539266
2.166695 0.024434
0.744917 -0.304900
-0.090123 2.154347
1.248689 0.934417
1.341106 -0.320569
-0.413970 2.167073
1.389739 1.136255
-2.120737 1.477074
2.954292 0.543948
-0.092632 2.131919
1.297833 0.947366
2.087859 -0.036489
0.391645 -0.133289
-0.778732 2.115404
-0.047399 0.487124
2.419844 0.180439
1.173602 0.975345
1.208855 -0.339224
-0.128150 2.159907
1.262964 0.935746
1.480980 -0.289029
-1.034232 2.046374
-0.011561 1.753042
-1.347290 1.877932
-0.790551 2.047099
-0.022301 1.664844
-3.011501 0.783250
-2.029783 1.521498
3.113674 0.664206
-1.042509 2.028947
-0.020856 1.833701
-0.301361 2.039290
-0.044883 0.480369
2.449191 0.199719
1.123996 1.063293
1.850911 -0.154870
1.352331 -0.299446
-0.544722 2.156589
1.131155 1.590789
1.106914 1.100330
2.300857 0.087691
-0.534086 2.064767
-0.139619 1.067673
0.929479 -0.328309
-0.009841 2.143755
1.207275 0.940662
1.153016 -0.347742
-0.077236 2.150113
1.223671 0.937513
1.230362 -0.340928
-0.176342 2.160257
1.267431 0.941265
1.659757 -0.236135
-2.669764 1.067012
2.805034 0.436138
0.524822 1.924899
1.149077 0.980200
1.142239 -0.348303
-0.067324 2.148801
1.219853 0.938013
1.209299 -0.343186
-0.144326 2.157561
1.252206 0.937996
1.462177 -0.297510
-0.927460 2.076626
-0.102160 1.393479
1.036427 -0.347316
-0.014118 2.140688
1.201241 0.942477
1.132329 -0.348862
-0.058561 2.147596
1.216561 0.938554
1.192672 -0.344758
-0.121842 2.155339
1.242125 0.936987
1.363144 -0.320083
-0.495031 2.158222
1.340801 1.289832
1.203940 0.948302
1.198672 -0.344198
-0.129730 2.156149
1.245603 0.937232
1.394881 -0.313479
-0.610678 2.144985
0.669220 1.922134
1.095349 1.096165
2.149530 -0.005025
0.541993 -0.233358
-0.410608 2.161733
1.379069 1.111074
-0.147816 0.901108
1.148820 -0.334667
-0.115677 2.154575
1.239656 0.936881
1.342061 -0.324132
-0.428090 2.162902
1.379379 1.128358
0.704672 -0.261831
-0.248037 2.162761
1.308144 0.961429
2.676860 0.335338
0.899008 1.634712
1.224374 0.941852
1.277307 -0.334836
-0.263698 2.164865
1.313172 0.965256
2.878795 0.481916
0.242080 2.048726
1.178483 0.954171
1.097797 -0.350040
-0.033733 2.143933
1.207671 0.940541
1.154392 -0.347656
-0.078585 2.150288
1.224199 0.937455
1.233429 -0.340574
-0.181351 2.160630
1.269901 0.941998
1.698506 -0.221727
3.129318 0.693131
-1.269906 1.939833
-0.325773 2.037958
-0.017157 0.397159
2.784970 0.431768
0.577304 1.894899
1.148147 0.981660
1.145643 -0.344049
-0.053216 2.150925
1.231040 0.935241
1.218887 -0.338261
-0.142920 2.161319
1.269943 0.937075
1.567051 -0.264072
-1.687580 1.745864
-1.788220 1.653601
-2.476479 1.191242
2.586170 0.280932
1.047375 1.418778
-1.637505 1.780293
-1.515118 1.801556
-1.379819 1.864865
-0.887100 2.029087
-0.014786 1.803851
-0.599892 2.065114
-0.120219 1.247566
0.860205 -0.323032
-0.022951 2.145578
1.221223 0.936989
1.170442 -0.342545
-0.078677 2.154323
1.241224 0.934403
1.283214 -0.330147
-0.262879 2.168523
1.333037 0.971830
-2.889281 0.876748
-2.677897 1.052146
2.857674 0.477837
0.352998 2.012968
1.173477 0.962080
1.098237 -0.345856
-0.015890 2.145275
1.217344 0.937910
1.154285 -0.343615
-0.061448 2.152063
1.234257 0.934873
1.237577 -0.336184
-0.173321 2.163858
1.284974 0.941456
1.803748 -0.175736
1.818911 -0.149959
1.517906 -0.259746
-1.438994 1.878467
